City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description,Date
455,Roswell,US,34.0232,-84.3616,57.0,54,90,6.91,overcast clouds,2021-01-24 23:33:43
456,Zhigansk,RU,66.7697,123.3711,-56.24,60,59,7.58,broken clouds,2021-01-24 23:37:03
457,Bahir Dar,ET,11.5936,37.3908,64.15,60,69,2.06,broken clouds,2021-01-24 23:40:08
458,Huadian,CN,42.9633,126.7478,21.04,94,0,3.06,clear sky,2021-01-24 23:40:08
459,Vila,PT,42.0304,-8.1588,48.0,95,100,5.01,light rain,2021-01-24 23:36:40
460,Lakatoro,VU,-16.0999,167.4164,83.59,74,90,6.87,heavy intensity rain,2021-01-24 23:40:08
461,Kon Tum,VN,14.35,108.0,64.67,85,10,1.54,clear sky,2021-01-24 23:40:08
462,Sabha,LY,27.0377,14.4283,49.71,47,0,3.87,clear sky,2021-01-24 23:40:08
463,Birao,CF,10.2849,22.7882,73.56,21,41,7.07,scattered clouds,2021-01-24 23:35:59
464,Kavieng,PG,-2.5744,150.7967,84.61,68,58,5.79,broken clouds,2021-01-24 23:35:48
465,Coracao De Maria,BR,-12.2333,-38.75,71.98,88,100,7.34,overcast clouds,2021-01-24 23:40:09
466,Itarema,BR,-2.9248,-39.9167,80.71,77,100,14.03,overcast clouds,2021-01-24 23:37:00
467,Ndende,GA,-2.4008,11.3581,72.36,96,77,1.12,broken clouds,2021-01-24 23:40:09
468,Teberda,RU,43.4456,41.7448,32.22,74,100,9.17,overcast clouds,2021-01-24 23:40:09
469,Mehamn,NO,71.0357,27.8492,22.42,95,98,19.46,light snow,2021-01-24 23:36:31
470,Itaituba,BR,-4.2761,-55.9836,75.18,92,39,2.19,moderate rain,2021-01-24 23:40:09
471,Muli,MV,2.9167,73.5667,81.23,78,100,15.08,overcast clouds,2021-01-24 23:40:10
472,Qaqortoq,GL,60.7167,-46.0333,28.4,29,0,31.07,clear sky,2021-01-24 23:40:10
473,Uvira,CD,-3.4067,29.1458,72.79,69,100,1.45,moderate rain,2021-01-24 23:40:10
474,Simbahan,PH,6.3032,120.5836,81.86,81,59,12.66,broken clouds,2021-01-24 23:40:10
475,Zhangjiakou,CN,40.81,114.8794,23.86,86,100,1.61,overcast clouds,2021-01-24 23:40:10
476,Mercedes,AR,-34.6515,-59.4307,86.0,60,0,1.99,clear sky,2021-01-24 23:40:10
477,Pedernales,DO,18.0384,-71.744,76.71,68,73,2.66,broken clouds,2021-01-24 23:37:13
478,Mazamet,FR,43.49,2.373,46.0,93,90,11.5,light rain,2021-01-24 23:40:11
479,Borba,BR,-4.3878,-59.5939,75.72,96,100,1.1,light rain,2021-01-24 23:40:11
480,Morgan City,US,29.6994,-91.2068,72.0,88,75,8.05,broken clouds,2021-01-24 23:40:11
481,Havoysund,NO,70.9963,24.6622,15.8,73,75,9.22,broken clouds,2021-01-24 23:40:11
482,Salamiyah,SY,35.0113,37.0532,40.33,66,0,3.04,clear sky,2021-01-24 23:40:11
483,Hofn,IS,64.2539,-15.2082,27.1,89,1,22.35,clear sky,2021-01-24 23:36:08
484,Banyo,CM,6.75,11.8167,63.63,33,41,3.53,scattered clouds,2021-01-24 23:40:12
485,Manzanillo,CU,20.3433,-77.1167,76.14,74,20,9.93,few clouds,2021-01-24 23:40:12
486,Kununurra,AU,-15.7667,128.7333,80.6,94,100,3.18,overcast clouds,2021-01-24 23:40:12
487,Soyo,AO,-6.1349,12.3689,78.96,83,100,7.96,overcast clouds,2021-01-24 23:40:12
488,Meulaboh,ID,4.1363,96.1285,76.17,86,94,4.05,overcast clouds,2021-01-24 23:40:12
489,Wick,GB,58.4333,-3.0833,35.6,93,75,13.8,broken clouds,2021-01-24 23:40:12
490,Komsomolskiy,UZ,40.4272,71.7189,24.8,63,7,4.61,clear sky,2021-01-24 23:36:32
491,Rusape,ZW,-18.5278,32.1284,63.5,95,100,9.37,light rain,2021-01-24 23:40:13
492,Wangqing,CN,43.3218,129.7634,20.68,92,0,1.5,clear sky,2021-01-24 23:40:13
493,Kawalu,ID,-7.3817,108.2082,74.05,84,100,2.82,overcast clouds,2021-01-24 23:40:13
494,Fuling,CN,29.7022,107.3919,49.5,89,100,2.28,overcast clouds,2021-01-24 23:40:13
495,Murmashi,RU,68.8154,32.8115,10.4,85,75,2.24,broken clouds,2021-01-24 23:40:13
496,Nanakuli,US,21.3906,-158.1547,82.4,61,1,9.22,clear sky,2021-01-24 23:40:13
497,Boshkengash,TJ,38.4661,68.8053,21.2,86,71,2.24,mist,2021-01-24 23:40:13
498,Morondava,MG,-20.2833,44.2833,78.12,77,100,6.91,overcast clouds,2021-01-24 23:40:14
499,Puerto Asis,CO,0.5133,-76.5007,74.44,94,61,0.25,broken clouds,2021-01-24 23:40:14
500,Cayenne,GF,4.9333,-52.3333,78.8,78,75,3.44,broken clouds,2021-01-24 23:35:56
501,Bodden Town,KY,19.2833,-81.25,80.6,78,20,13.8,few clouds,2021-01-24 23:40:14
502,Kamaishi,JP,39.2667,141.8833,21.2,86,0,6.91,clear sky,2021-01-24 23:36:20
503,Iqaluit,CA,63.7506,-68.5145,-0.4,78,1,6.96,clear sky,2021-01-24 23:36:38
504,Pangnirtung,CA,66.1451,-65.7125,14.04,79,3,3.65,clear sky,2021-01-24 23:40:14
505,Necochea,AR,-38.5473,-58.7368,80.01,58,48,18.84,scattered clouds,2021-01-24 23:37:20
506,Rio Grande,BR,-32.035,-52.0986,75.0,88,1,3.0,clear sky,2021-01-24 23:40:15
507,Hay River,CA,60.8156,-115.7999,-18.4,69,8,3.44,clear sky,2021-01-24 23:40:15
508,Vieste,IT,41.8825,16.175,51.17,68,78,29.26,broken clouds,2021-01-24 23:40:15
509,Scarborough,GB,54.2797,-0.4044,30.0,85,25,9.22,scattered clouds,2021-01-24 23:33:30
510,Riberalta,BO,-10.9833,-66.1,73.63,97,92,1.9,overcast clouds,2021-01-24 23:40:15
511,Loukhi,RU,66.0764,33.0381,22.35,98,95,6.98,light snow,2021-01-24 23:40:15
512,Ponta Pora,BR,-22.5361,-55.7256,68.99,95,100,7.47,moderate rain,2021-01-24 23:40:16
513,Khanpur,PK,28.6453,70.6567,44.44,56,0,3.02,clear sky,2021-01-24 23:40:16
514,Metro,ID,-5.1131,105.3067,75.92,92,99,3.02,overcast clouds,2021-01-24 23:40:16
515,Cumberland,US,35.0502,-78.8664,48.2,34,75,5.75,broken clouds,2021-01-24 23:40:16
516,Severobaykalsk,RU,55.65,109.3167,-1.01,82,100,6.22,overcast clouds,2021-01-24 23:40:16
517,Zhezkazgan,KZ,47.8043,67.7144,-1.79,89,81,3.49,broken clouds,2021-01-24 23:36:18
518,Dong Hoi,VN,17.4833,106.6,66.16,90,3,2.06,clear sky,2021-01-24 23:36:45
519,Elko,US,41.0002,-115.5012,32.0,80,1,13.8,clear sky,2021-01-24 23:40:17
520,Honningsvag,NO,70.9821,25.9704,21.81,93,99,13.89,overcast clouds,2021-01-24 23:40:17
521,Tomelloso,ES,39.1522,-3.0243,42.01,91,89,8.01,overcast clouds,2021-01-24 23:40:17
522,Spokane,US,47.6166,-117.3677,30.2,80,90,3.4,overcast clouds,2021-01-24 23:40:17
523,Rancho Palos Verdes,US,33.7445,-118.387,59.0,62,40,12.66,scattered clouds,2021-01-24 23:40:17
524,Rio Gallegos,AR,-51.6226,-69.2181,57.2,41,40,24.16,light rain,2021-01-24 23:37:12
525,Coahuayana,MX,18.7333,-103.6833,80.6,61,40,6.91,scattered clouds,2021-01-24 23:40:18
526,Benevento,IT,41.2179,14.7464,48.99,77,36,2.8,scattered clouds,2021-01-24 23:37:11
527,Lipin Bor,RU,60.2622,37.9763,34.23,97,100,9.4,light rain,2021-01-24 23:40:18
528,San Jose,US,37.3394,-121.895,51.01,71,90,5.75,moderate rain,2021-01-24 23:40:18
529,Buala,SB,-8.145,159.5921,85.95,57,25,7.11,scattered clouds,2021-01-24 23:40:18
530,Beira,MZ,-19.8436,34.8389,79.45,69,100,8.1,overcast clouds,2021-01-24 23:40:19
531,Kathu,TH,7.9178,98.3332,82.99,100,40,1.14,scattered clouds,2021-01-24 23:40:19
532,Goure,NE,13.9835,10.2704,66.99,13,36,11.01,scattered clouds,2021-01-24 23:40:19
533,Lieksa,FI,63.3167,30.0167,34.38,97,100,4.99,light snow,2021-01-24 23:40:19
534,Bonfim,BR,3.0833,-59.95,80.04,70,41,8.52,scattered clouds,2021-01-24 23:40:19
535,Angoche,MZ,-16.2325,39.9086,77.5,87,100,8.14,overcast clouds,2021-01-24 23:40:19
536,Swan Hill,AU,-35.3378,143.5544,98.69,15,86,22.57,overcast clouds,2021-01-24 23:40:19
537,Dudinka,RU,69.4058,86.1778,-31.85,84,97,4.9,overcast clouds,2021-01-24 23:40:20
538,Ukiah,US,39.1502,-123.2078,44.6,81,90,3.44,overcast clouds,2021-01-24 23:33:43
539,Gat,IL,31.61,34.7642,51.01,100,0,1.99,clear sky,2021-01-24 23:40:20
540,Bontang,ID,0.1333,117.5,76.73,86,100,5.26,overcast clouds,2021-01-24 23:40:08
541,Swan River,CA,52.1058,-101.2676,-14.8,64,15,2.3,few clouds,2021-01-24 23:40:20
542,Prince Rupert,CA,54.3161,-130.3201,39.2,81,75,4.61,broken clouds,2021-01-24 23:40:20
543,Manado,ID,1.487,124.8455,77.0,88,40,1.14,scattered clouds,2021-01-24 23:40:20
544,Mao,ES,39.8885,4.2658,51.8,87,20,8.05,few clouds,2021-01-24 23:36:51
545,Baena,ES,37.6167,-4.3225,48.2,93,0,1.14,clear sky,2021-01-24 23:40:21
546,Inzhavino,RU,52.3185,42.4937,32.07,98,100,14.38,overcast clouds,2021-01-24 23:40:21
547,Hualmay,PE,-11.0964,-77.6139,72.57,75,60,7.14,broken clouds,2021-01-24 23:40:21
548,Rock Sound,BS,24.9,-76.2,73.96,68,6,4.32,clear sky,2021-01-24 23:40:21
549,Oleggio,IT,45.6015,8.6434,37.0,59,0,8.05,clear sky,2021-01-24 23:40:21
550,Albesti,RO,47.7,27.0667,36.0,87,0,9.22,clear sky,2021-01-24 23:40:21
551,Duluth,US,46.7833,-92.1066,12.2,48,1,10.36,clear sky,2021-01-24 23:39:22
552,Trelew,AR,-43.249,-65.3051,73.02,65,3,14.74,clear sky,2021-01-24 23:40:22
553,Oranjemund,NA,-28.55,16.4333,61.61,86,0,11.72,clear sky,2021-01-24 23:40:22
554,Kibala,TD,9.1104,18.3463,71.6,46,0,4.63,clear sky,2021-01-24 23:40:22
555,Buin,CL,-33.7333,-70.75,86.0,41,0,6.91,clear sky,2021-01-24 23:36:50
556,Belyy Yar,RU,53.6039,91.3903,1.4,51,0,6.71,clear sky,2021-01-24 23:40:22
557,Tenkodogo,BF,11.78,-0.3697,72.99,18,30,10.51,scattered clouds,2021-01-24 23:40:23
558,Hami,CN,42.8,93.45,16.97,86,32,7.2,scattered clouds,2021-01-24 23:40:23
559,Penzance,GB,50.1186,-5.5371,36.0,93,40,20.71,scattered clouds,2021-01-24 23:40:23
560,Sumbe,AO,-11.2061,13.8437,74.86,80,2,3.69,clear sky,2021-01-24 23:40:23
561,Byron Bay,AU,-28.65,153.6167,78.8,73,75,3.44,broken clouds,2021-01-24 23:40:23
562,Najran,SA,17.4924,44.1277,50.0,29,38,0.87,scattered clouds,2021-01-24 23:31:44
563,Sobolevo,RU,54.4299,31.8996,36.3,98,100,15.39,light rain,2021-01-24 23:40:24
564,Tela,HN,15.7833,-87.45,82.4,83,75,8.72,broken clouds,2021-01-24 23:40:24
565,Houma,US,29.5958,-90.7195,71.6,94,40,9.22,scattered clouds,2021-01-24 23:36:11
566,Verkhnevilyuysk,RU,63.4453,120.3167,-49.29,75,47,2.91,scattered clouds,2021-01-24 23:37:14
567,Ambon,ID,-3.6954,128.1814,80.6,78,40,9.22,scattered clouds,2021-01-24 23:40:24
568,Zhireken,RU,52.8249,117.3076,-5.03,90,100,13.6,light snow,2021-01-24 23:40:24
569,Carutapera,BR,-1.195,-46.02,77.52,88,100,6.31,very heavy rain,2021-01-24 23:37:07
570,Bubaque,GW,11.2833,-15.8333,78.62,60,11,10.58,few clouds,2021-01-24 23:36:20
571,Antsohihy,MG,-14.8796,47.9875,74.71,93,82,1.81,light rain,2021-01-24 23:40:25
572,Storforshei,NO,66.4043,14.5233,15.8,73,75,2.3,broken clouds,2021-01-24 23:40:25
573,Kamenka,RU,51.3223,42.7678,30.76,98,100,12.84,overcast clouds,2021-01-24 23:40:25
574,Buluang,PH,13.3068,123.3425,78.71,84,3,2.33,clear sky,2021-01-24 23:36:55
575,Northam,GB,51.0333,-4.2167,35.01,82,48,10.0,scattered clouds,2021-01-24 23:40:25
576,Turukhansk,RU,65.8167,87.9833,-39.06,76,7,3.06,clear sky,2021-01-24 23:40:26
577,Sorland,NO,67.667,12.6934,24.8,80,75,4.61,light snow,2021-01-24 23:36:33
578,Shinpokh,PK,34.3292,71.1782,44.6,57,1,4.61,haze,2021-01-24 23:40:26
579,La Palma,US,33.8464,-118.0467,59.0,58,75,11.5,broken clouds,2021-01-24 23:40:26
580,Abay,KZ,49.6311,72.8539,-16.6,76,0,5.66,clear sky,2021-01-24 23:40:26
581,Zhanaozen,KZ,43.3,52.8,29.25,90,0,18.23,clear sky,2021-01-24 23:36:48
582,Borazjan,IR,29.2666,51.2159,54.43,52,0,1.48,clear sky,2021-01-24 23:40:27
583,Kargat,RU,55.1956,80.2811,-43.67,80,52,5.41,broken clouds,2021-01-24 23:40:27
584,Chiman,PK,32.5463,73.8138,46.4,81,0,4.74,smoke,2021-01-24 23:40:27
585,Grand-Santi,GF,4.25,-54.3833,73.15,96,99,2.64,overcast clouds,2021-01-24 23:40:27
586,Seoul,KR,37.5683,126.9778,35.6,93,0,3.44,clear sky,2021-01-24 23:40:07
587,Kelso,US,46.1468,-122.9084,37.99,93,90,8.05,light rain,2021-01-24 23:40:27
588,Kupang,ID,-10.1667,123.5833,75.2,100,75,3.44,broken clouds,2021-01-24 23:40:27
589,Antofagasta,CL,-23.65,-70.4,69.8,68,40,9.22,scattered clouds,2021-01-24 23:40:28
590,Brae,GB,60.3964,-1.353,37.4,81,75,10.36,broken clouds,2021-01-24 23:36:13
591,Manokwari,ID,-0.8667,134.0833,82.56,69,100,4.36,overcast clouds,2021-01-24 23:39:15
592,Wahiawa,US,21.5028,-158.0236,82.4,61,1,9.22,light rain,2021-01-24 23:40:28
593,Kenai,US,60.5544,-151.2583,39.2,80,90,2.13,overcast clouds,2021-01-24 23:40:28
594,Were Ilu,ET,10.6,39.4333,48.76,51,62,5.99,broken clouds,2021-01-24 23:40:28
595,Matagami,CA,49.7502,-77.6328,-9.4,84,75,2.37,broken clouds,2021-01-24 23:37:12
596,Kijang,KR,35.2442,129.2139,44.6,70,40,6.91,scattered clouds,2021-01-24 23:40:29
597,Chateaubelair,VC,13.2833,-61.25,77.0,83,75,12.66,broken clouds,2021-01-24 23:40:29
598,Kalispell,US,48.1958,-114.3129,30.2,55,90,3.44,overcast clouds,2021-01-24 23:40:29
599,Aksu,CN,41.1231,80.2644,14.81,90,0,1.77,clear sky,2021-01-24 23:40:29
600,Ufa,RU,54.775,56.0375,37.4,75,90,11.18,overcast clouds,2021-01-24 23:40:29
601,Nankana Sahib,PK,31.4475,73.6972,44.6,81,0,4.09,smoke,2021-01-24 23:40:30
602,Tahta,EG,26.7693,31.5021,53.6,58,0,5.75,clear sky,2021-01-24 23:40:30
603,Solnechnyy,RU,50.7214,136.6319,-6.74,80,4,0.36,clear sky,2021-01-24 23:40:30
604,Doba,TD,8.65,16.85,72.14,22,19,4.54,few clouds,2021-01-24 23:40:30
605,Gwadar,PK,25.1216,62.3254,62.01,29,0,10.29,clear sky,2021-01-24 23:40:30
606,Tautira,PF,-17.7333,-149.15,86.0,66,20,20.71,light rain,2021-01-24 23:40:30
607,Chotila,IN,22.4167,71.1833,51.84,42,0,8.95,clear sky,2021-01-24 23:40:30
608,Faya,SA,18.3851,42.4509,55.4,43,0,0.67,clear sky,2021-01-24 23:36:47
609,Lyngseidet,NO,69.5763,20.2189,17.6,62,75,11.5,broken clouds,2021-01-24 23:40:31
610,Calvinia,ZA,-31.4707,19.776,64.69,56,0,10.38,clear sky,2021-01-24 23:40:31
611,Rura,IN,26.4833,79.9,50.29,77,0,5.1,clear sky,2021-01-24 23:40:31
612,Dubti,ET,11.7361,41.0853,66.49,56,73,7.36,broken clouds,2021-01-24 23:40:31
613,Ritchie,ZA,-29.038,24.6028,66.2,68,48,9.22,light rain,2021-01-24 23:40:31
614,Marawi,PH,7.9986,124.2928,75.0,88,66,5.01,broken clouds,2021-01-24 23:40:32
615,Gorahun,SL,7.4661,-11.2375,70.92,96,0,1.03,clear sky,2021-01-24 23:40:32
616,Atchison,US,39.563,-95.1216,37.0,70,87,8.84,overcast clouds,2021-01-24 23:40:32
617,Puerto Cabezas,NI,14.0351,-83.3888,80.6,94,40,6.91,scattered clouds,2021-01-24 23:40:32
618,Tandil,AR,-37.3217,-59.1332,87.01,50,10,5.01,clear sky,2021-01-24 23:33:19
619,Birjand,IR,32.8663,59.2211,17.6,17,0,6.91,clear sky,2021-01-24 23:37:05
620,Abu Dhabi,AE,24.4667,54.3667,66.2,72,0,4.61,clear sky,2021-01-24 23:35:39
621,Itanhem,BR,-17.1664,-40.33,71.15,90,95,5.93,overcast clouds,2021-01-24 23:40:33
622,Goderich,CA,43.7501,-81.7165,24.8,86,99,8.05,overcast clouds,2021-01-24 23:40:33
623,Narva-Joesuu,EE,59.4589,28.0408,36.16,96,100,11.41,light rain,2021-01-24 23:40:33
624,Delta Del Tigre,UY,-34.7633,-56.3853,77.0,78,0,13.8,clear sky,2021-01-24 23:40:33
625,Maceio,BR,-9.6658,-35.7353,78.8,78,0,8.05,clear sky,2021-01-24 23:40:33
626,Lively,CA,46.4334,-81.1498,12.0,85,90,4.61,light snow,2021-01-24 23:40:34
627,Rorvik,NO,64.8621,11.2373,36.19,88,99,17.52,moderate rain,2021-01-24 23:40:34
628,Pacific Grove,US,36.6177,-121.9166,52.0,71,90,6.91,light rain,2021-01-24 23:36:12
629,Gamba,GA,-2.65,10.0,77.02,90,80,5.28,moderate rain,2021-01-24 23:40:34
630,Salinopolis,BR,-0.6136,-47.3561,78.15,86,100,10.18,overcast clouds,2021-01-24 23:34:07
631,Fort Nelson,CA,58.8053,-122.7002,3.2,55,90,1.48,light snow,2021-01-24 23:37:03
632,Weihe,CN,32.9952,105.3247,34.34,79,100,8.14,overcast clouds,2021-01-24 23:40:34
633,Oxford,GB,51.7522,-1.256,33.8,93,75,10.36,broken clouds,2021-01-24 23:40:34
634,Langenau,DE,48.4962,10.1185,24.01,73,63,3.91,broken clouds,2021-01-24 23:40:35
635,Kungurtug,RU,50.5994,97.5228,-7.26,84,100,2.15,overcast clouds,2021-01-24 23:40:35
636,Valerianovsk,RU,58.76,59.5522,-4.61,91,100,1.5,overcast clouds,2021-01-24 23:40:35
637,Dongsheng,CN,39.8161,109.9776,19.74,82,85,21.34,overcast clouds,2021-01-24 23:40:35
638,Banff,CA,51.1762,-115.5698,21.2,58,99,6.91,overcast clouds,2021-01-24 23:38:21
639,Itoman,JP,26.1247,127.6694,64.4,82,40,6.91,scattered clouds,2021-01-24 23:36:58
640,Bridlington,GB,54.0831,-0.1919,30.2,80,47,5.75,scattered clouds,2021-01-24 23:40:36
641,Parkes,AU,-33.1333,148.1833,91.99,22,89,1.01,overcast clouds,2021-01-24 23:40:36
642,Pochutla,MX,15.7432,-96.4661,84.2,51,90,3.91,overcast clouds,2021-01-24 23:40:36
643,Lindi,TZ,-10.0,39.7167,72.36,90,83,3.22,broken clouds,2021-01-24 23:40:36
644,Lysyanka,UA,49.2523,30.8295,40.42,96,100,11.95,overcast clouds,2021-01-24 23:40:36
645,Biltine,TD,14.5333,20.9167,69.82,22,1,13.38,clear sky,2021-01-24 23:40:36
646,Kosh-Agach,RU,50.0,88.6667,-24.52,77,47,0.81,scattered clouds,2021-01-24 23:40:37
647,Balkhash,KZ,46.844,74.9804,-6.38,86,3,10.89,clear sky,2021-01-24 23:40:37
648,Falesti,MD,47.5736,27.7092,39.0,98,15,8.01,few clouds,2021-01-24 23:40:37
649,Mmabatho,ZA,-25.85,25.6333,67.3,79,100,24.52,moderate rain,2021-01-24 23:40:37
650,Ukrayinka,UA,47.9167,35.35,35.6,93,75,11.18,light rain,2021-01-24 23:40:37
651,Olafsvik,IS,64.8945,-23.7142,28.31,91,62,29.33,broken clouds,2021-01-24 23:35:48
652,Talaya,RU,61.3833,152.75,-37.01,78,100,3.11,overcast clouds,2021-01-24 23:40:37
653,Launceston,AU,-41.45,147.1667,78.8,38,62,4.61,broken clouds,2021-01-24 23:37:06
654,Vostok,RU,46.4856,135.8833,5.99,93,15,0.65,few clouds,2021-01-24 23:40:38
655,Makubetsu,JP,45.3714,141.8211,18.5,94,42,14.27,scattered clouds,2021-01-24 23:40:38
656,Englewood,US,39.6478,-104.9878,35.01,55,40,4.61,scattered clouds,2021-01-24 23:37:07
657,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,-0.4,71,95,6.71,overcast clouds,2021-01-24 23:40:38
658,Chishtian Mandi,PK,29.8,72.8667,47.16,43,0,4.21,clear sky,2021-01-24 23:40:38
659,Funtua,NG,11.5233,7.3081,64.58,25,41,9.08,scattered clouds,2021-01-24 23:40:38
660,Noumea,NC,-22.2763,166.4572,84.2,61,75,16.11,broken clouds,2021-01-24 23:40:39
661,Ipoti,NG,7.8738,5.0769,70.03,30,77,1.95,broken clouds,2021-01-24 23:40:39
662,Bowen,AU,-20.0167,148.2333,82.4,69,75,8.05,broken clouds,2021-01-24 23:40:39
663,Marsh Harbour,BS,26.5412,-77.0636,69.78,84,100,19.1,overcast clouds,2021-01-24 23:37:18
664,Tezu,IN,27.9167,96.1667,57.16,52,35,3.38,scattered clouds,2021-01-24 23:40:39
665,Lubbock,US,33.6001,-101.8338,41.0,93,90,13.8,light intensity drizzle,2021-01-24 23:40:39
666,Melfort,CA,52.8667,-104.6177,-22.0,76,3,3.44,clear sky,2021-01-24 23:40:39
667,Valkeala,FI,60.9401,26.7979,32.0,100,90,6.91,light rain,2021-01-24 23:40:40
668,Aranos,NA,-24.1333,19.1167,79.23,39,92,10.07,overcast clouds,2021-01-24 23:40:40
669,Lingyuan,CN,41.24,119.4011,21.16,89,69,1.59,broken clouds,2021-01-24 23:40:40
670,Nicoya,CR,10.1483,-85.452,87.8,48,0,19.57,clear sky,2021-01-24 23:40:40
671,Yulara,AU,-25.2406,130.9889,84.2,58,5,14.97,clear sky,2021-01-24 23:39:50
672,Ballina,AU,-28.8667,153.5667,78.8,73,75,3.44,broken clouds,2021-01-24 23:40:40
673,Henties Bay,NA,-22.116,14.2845,70.0,88,97,7.85,overcast clouds,2021-01-24 23:40:40
674,Neuquen,AR,-38.9516,-68.0591,93.2,40,0,2.3,clear sky,2021-01-24 23:40:20
675,Tambacounda,SN,13.7539,-13.7586,75.2,20,0,4.61,clear sky,2021-01-24 23:40:41
676,Castanos,MX,26.7833,-101.4167,84.2,28,40,4.36,mist,2021-01-24 23:40:41
677,Benito Juarez,MX,19.385,-99.165,71.6,21,75,9.22,broken clouds,2021-01-24 23:40:41
678,Cap Malheureux,MU,-19.9842,57.6142,75.0,89,12,1.99,few clouds,2021-01-24 23:40:41
679,Hambantota,LK,6.1241,81.1185,73.69,79,97,13.76,overcast clouds,2021-01-24 23:40:41
680,Vrangel,RU,42.7297,133.0839,29.39,86,0,4.43,clear sky,2021-01-24 23:40:42
681,Porbandar,IN,21.6422,69.6093,60.57,31,0,10.42,clear sky,2021-01-24 23:40:42
682,Coihaique,CL,-45.5752,-72.0662,59.0,51,75,11.5,broken clouds,2021-01-24 23:40:42
683,Zhanjiang,CN,21.2815,110.3427,66.02,86,69,12.71,broken clouds,2021-01-24 23:35:44
684,La Union,PE,-5.4,-80.75,79.29,59,100,11.32,overcast clouds,2021-01-24 23:40:42
