City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
282,Houston,US,2021-01-24 22:32:42,29.7633,-95.3633,75.2,78,90,20.71
283,Hasaki,JP,2021-01-24 22:34:33,35.7333,140.8333,37.4,93,20,8.05
284,Chengdu,CN,2021-01-24 22:36:48,30.6667,104.0667,50.0,100,75,2.24
285,Kaniama,CD,2021-01-24 22:36:48,-7.5667,24.1833,65.17,95,100,5.01
286,Mwinilunga,ZM,2021-01-24 22:36:48,-11.7358,24.4293,62.1,95,99,4.36
287,Nouadhibou,MR,2021-01-24 22:35:13,20.931,-17.0347,69.8,64,0,12.66
288,Rawlins,US,2021-01-24 22:36:48,41.7911,-107.2387,28.99,68,1,8.28
289,Teguldet,RU,2021-01-24 22:36:49,57.3064,88.1667,-44.27,79,53,4.83
290,Vitry-Le-Francois,FR,2021-01-24 22:36:49,48.7333,4.5833,35.6,93,90,3.44
291,Vieste,IT,2021-01-24 22:36:49,41.8825,16.175,46.4,87,40,18.41
292,Fonte Boa,BR,2021-01-24 22:35:45,-2.4959,-66.2662,75.51,97,89,3.83
293,Maceio,BR,2021-01-24 22:30:28,-9.6658,-35.7353,78.8,78,0,8.05
294,Severo-Yeniseyskiy,RU,2021-01-24 22:36:49,60.3725,93.0408,-26.77,87,99,1.23
295,Nalut,LY,2021-01-24 22:35:36,30.3333,10.85,53.73,41,9,8.9
296,Ariquemes,BR,2021-01-24 22:36:29,-9.9133,-63.0408,75.45,93,28,1.57
297,Keflavik,IS,2021-01-24 22:36:50,64.0049,-22.5624,28.4,69,0,19.57
298,Taxisco,GT,2021-01-24 22:36:50,14.0708,-90.4631,87.8,58,1,11.5
299,Mglin,RU,2021-01-24 22:35:30,53.0591,32.8475,35.74,93,100,17.13
300,Melfi,IT,2021-01-24 22:35:33,40.9965,15.6514,50.0,87,40,18.41
301,Pervomayskiy,RU,2021-01-24 22:36:50,53.2485,40.2871,34.0,88,100,14.38
302,Tommot,RU,2021-01-24 22:34:40,58.9564,126.2925,-39.89,75,2,0.85
303,Ouesso,CG,2021-01-24 22:36:51,1.6136,16.0517,76.5,66,47,4.99
304,Atikokan,CA,2021-01-24 22:36:51,48.7555,-91.6216,-2.87,92,100,5.48
305,Belmonte,BR,2021-01-24 22:36:00,-15.8631,-38.8828,78.8,73,20,5.75
306,Madiun,ID,2021-01-24 22:36:51,-7.6298,111.5239,74.35,90,100,0.96
307,Alta Floresta,BR,2021-01-24 22:35:21,-9.8756,-56.0861,84.2,70,20,3.44
308,Ereymentau,KZ,2021-01-24 22:36:52,51.6199,73.1033,-6.72,89,99,9.75
309,Phonhong,LA,2021-01-24 22:36:52,18.5007,102.4166,64.2,72,55,2.06
310,Luanda,AO,2021-01-24 22:36:52,-8.8368,13.2343,78.8,78,20,6.91
311,Piacabucu,BR,2021-01-24 22:36:52,-10.4056,-36.4344,77.79,77,82,9.26
312,Salamiyah,SY,2021-01-24 22:36:52,35.0113,37.0532,41.2,64,0,2.89
313,Luganville,VU,2021-01-24 22:36:52,-15.5333,167.1667,78.57,86,100,2.53
314,Belyy Yar,RU,2021-01-24 22:36:52,53.6039,91.3903,5.0,43,0,15.66
315,Colares,PT,2021-01-24 22:36:53,38.7992,-9.4469,59.0,100,100,11.99
316,Nizwa,OM,2021-01-24 22:36:53,22.9333,57.5333,55.4,56,0,1.01
317,Miyazu,JP,2021-01-24 22:36:53,35.5333,135.1833,44.22,78,88,7.43
318,Vostochnyy,RU,2021-01-24 22:36:53,55.8167,37.8667,37.4,93,90,6.71
319,Chama,CH,2021-01-24 22:36:53,47.1821,8.4636,33.01,93,75,2.98
320,Faya,SA,2021-01-24 22:35:06,18.3851,42.4509,55.4,46,0,0.36
321,Saldanha,ZA,2021-01-24 22:35:09,-33.0117,17.9442,62.6,67,0,8.05
322,Regina,CA,2021-01-24 22:36:54,50.4501,-104.6178,-7.01,71,75,9.22
323,Igrim,RU,2021-01-24 22:36:54,63.1906,64.4162,-21.21,87,100,6.8
324,Wakkanai,JP,2021-01-24 22:36:54,45.4094,141.6739,20.39,94,51,16.33
325,Te Anau,NZ,2021-01-24 22:35:14,-45.4167,167.7167,59.88,81,100,6.31
326,Buritis,BR,2021-01-24 22:33:50,-15.6178,-46.4233,73.76,64,48,3.49
327,Sambava,MG,2021-01-24 22:36:54,-14.2667,50.1667,75.06,89,27,5.26
328,Cananeia,BR,2021-01-24 22:36:54,-25.0147,-47.9267,74.57,89,100,2.51
329,Saint-Louis,SN,2021-01-24 22:36:55,16.3333,-15.0,69.8,28,0,2.3
330,Riyadh,SA,2021-01-24 22:34:54,24.6877,46.7219,51.8,22,0,4.61
331,Baiyin,CN,2021-01-24 22:36:03,36.5583,104.2081,24.01,92,67,4.47
332,San Patricio,US,2021-01-24 22:34:34,28.017,-97.5169,78.8,78,75,26.46
333,Pimentel,PE,2021-01-24 22:34:57,-6.8367,-79.9342,77.0,69,20,18.41
334,Khandagayty,RU,2021-01-24 22:36:55,50.7333,92.05,-2.36,86,100,3.29
335,Levikha,RU,2021-01-24 22:36:55,57.5836,59.9003,4.8,94,100,0.69
336,Babstovo,RU,2021-01-24 22:36:56,48.1167,132.4833,-4.61,82,35,4.0
337,Morondava,MG,2021-01-24 22:34:47,-20.2833,44.2833,78.48,79,100,8.72
338,Tura,IN,2021-01-24 22:34:37,25.5198,90.2201,56.41,65,0,1.99
339,Launceston,AU,2021-01-24 22:36:56,-41.45,147.1667,71.6,43,59,5.75
340,Cumberland,US,2021-01-24 22:36:56,35.0502,-78.8664,50.0,25,90,5.75
341,Cap Malheureux,MU,2021-01-24 22:36:04,-19.9842,57.6142,75.0,89,12,1.99
342,Portland,US,2021-01-24 22:31:48,45.5234,-122.6762,39.99,81,90,3.44
343,Namibe,AO,2021-01-24 22:34:48,-15.1961,12.1522,75.29,76,98,5.03
344,Millington,US,2021-01-24 22:36:57,35.3415,-89.8973,51.01,93,90,4.61
345,Lorengau,PG,2021-01-24 22:35:40,-2.0226,147.2712,84.47,65,100,3.29
346,Acajutla,SV,2021-01-24 22:36:57,13.5928,-89.8275,82.44,64,80,4.59
347,Ahja,EE,2021-01-24 22:36:57,58.2091,27.0734,34.0,93,90,6.91
348,Vanavara,RU,2021-01-24 22:36:57,60.34,102.2797,-15.68,88,99,3.49
349,Newport,GB,2021-01-24 22:36:57,51.5877,-2.9984,35.01,94,52,4.0
350,Kapoeta,SS,2021-01-24 22:36:57,4.7717,33.5903,81.14,42,8,7.14
351,Yilan,TW,2021-01-24 22:36:58,24.757,121.753,63.0,82,75,2.3
352,Selma,US,2021-01-24 22:33:34,36.5708,-119.6121,54.0,76,90,3.44
353,Port Lincoln,AU,2021-01-24 22:35:07,-34.7333,135.8667,73.11,55,97,11.3
354,Vardo,NO,2021-01-24 22:35:15,70.3705,31.1107,23.0,93,75,16.11
355,Herat,AF,2021-01-24 22:36:58,34.5,62.0,31.62,76,0,1.45
356,Hun,LY,2021-01-24 22:36:58,29.1268,15.9477,57.49,36,0,7.74
357,Cabo San Lucas,MX,2021-01-24 22:34:45,22.8909,-109.9124,72.0,52,1,19.57
358,Suhbaatar,MN,2021-01-24 22:36:59,50.2314,106.2078,6.21,94,100,1.81
359,Axim,GH,2021-01-24 22:33:05,4.8699,-2.2405,78.24,83,29,7.72
360,Polewali,ID,2021-01-24 22:36:59,-3.4324,119.3435,77.14,76,100,3.09
361,Kangaatsiaq,GL,2021-01-24 22:36:59,68.3065,-53.4641,9.01,82,0,4.21
362,Nelson Bay,AU,2021-01-24 22:34:36,-32.7167,152.15,80.01,73,0,6.91
363,Korla,CN,2021-01-24 22:35:10,41.7597,86.1469,19.09,83,48,2.37
364,Arica,CL,2021-01-24 22:34:08,-18.475,-70.3042,69.8,73,0,8.05
365,Cabo Rojo,PR,2021-01-24 22:34:26,18.0866,-67.1457,80.01,78,54,6.55
366,Yining,CN,2021-01-24 22:37:00,29.0361,114.5636,50.05,88,96,2.42
367,Palauig,PH,2021-01-24 22:37:00,15.435,119.9045,79.05,75,68,4.7
368,Hamilton,US,2021-01-24 22:35:30,39.1834,-84.5333,34.0,86,90,1.39
369,Tezu,IN,2021-01-24 22:37:00,27.9167,96.1667,57.88,53,42,2.86
370,Mabaruma,GY,2021-01-24 22:35:31,8.2,-59.7833,73.2,94,74,3.42
371,Roald,NO,2021-01-24 22:36:04,62.5833,6.1333,33.8,64,40,13.8
372,Sao Joao Da Barra,BR,2021-01-24 22:37:01,-21.6403,-41.0511,80.6,65,0,20.71
373,Talcahuano,CL,2021-01-24 22:35:27,-36.7167,-73.1167,71.6,56,0,13.8
374,Bridlington,GB,2021-01-24 22:37:01,54.0831,-0.1919,28.99,86,57,4.61
375,Petropavlovsk-Kamchatskiy,RU,2021-01-24 22:31:14,53.0452,158.6483,-0.4,71,99,8.95
376,Sobolevo,RU,2021-01-24 22:37:02,54.4299,31.8996,36.41,98,100,15.05
377,Sao Filipe,CV,2021-01-24 22:34:36,14.8961,-24.4956,71.73,68,0,4.21
378,Nemuro,JP,2021-01-24 22:35:29,43.3236,145.575,30.24,92,0,7.85
379,Talnakh,RU,2021-01-24 22:33:09,69.4865,88.3972,-28.84,80,99,3.42
380,Vanderhoof,CA,2021-01-24 22:37:02,54.0166,-124.0198,21.09,95,100,2.42
381,Kaeo,NZ,2021-01-24 22:35:27,-35.1,173.7833,80.01,62,14,13.0
382,Santa Rosa,PH,2021-01-24 22:34:51,14.3122,121.1114,79.0,89,75,2.3
383,Atar,MR,2021-01-24 22:34:17,20.5169,-13.0499,68.83,18,100,7.02
384,Maumere,ID,2021-01-24 22:37:03,-8.6199,122.2111,80.51,79,100,3.29
385,Vallenar,CL,2021-01-24 22:35:16,-28.5708,-70.7581,76.66,37,53,5.17
386,Amapa,BR,2021-01-24 22:37:03,1.0,-52.0,73.67,94,21,2.66
387,Asfi,MA,2021-01-24 22:34:39,32.2994,-9.2372,58.26,86,62,9.4
388,San Cristobal,VE,2021-01-24 22:34:35,7.7669,-72.225,84.2,61,40,4.61
389,Flinders,AU,2021-01-24 22:35:20,-34.5833,150.8552,75.99,83,82,14.0
390,Knyaze-Volkonskoye,RU,2021-01-24 22:37:04,48.4642,135.4567,-4.0,71,0,4.47
391,Tongling,CN,2021-01-24 22:37:04,30.95,117.7833,44.08,91,97,3.56
392,Mayumba,GA,2021-01-24 22:37:04,-3.432,10.6554,78.46,87,98,8.59
393,Rio Tercero,AR,2021-01-24 22:37:04,-32.173,-64.1141,78.01,69,44,10.89
394,North Platte,US,2021-01-24 22:37:05,41.1239,-100.7654,30.0,69,40,8.05
395,Saint-Pierre,RE,2021-01-24 22:37:05,-21.3393,55.4781,78.8,78,75,3.44
396,Severnyy,RU,2021-01-24 22:37:05,50.677,36.5532,35.6,75,0,13.42
397,Camacha,PT,2021-01-24 22:35:17,33.0833,-16.3333,62.6,88,40,2.3
398,Mandera,KE,2021-01-24 22:37:05,3.9366,41.867,78.89,42,35,12.84
399,Irondequoit,US,2021-01-24 22:36:53,43.2134,-77.5797,25.0,63,75,5.75
400,Kavieng,PG,2021-01-24 22:35:06,-2.5744,150.7967,84.24,70,83,6.02
401,Hernani,ES,2021-01-24 22:37:06,43.2662,-1.9762,51.8,82,90,6.91
402,Sao Sepe,BR,2021-01-24 22:37:06,-30.1606,-53.5653,73.4,94,40,1.14
403,La Baule-Escoublac,FR,2021-01-24 22:37:06,47.2922,-2.364,42.8,65,0,12.66
404,Bosaso,SO,2021-01-24 22:37:06,11.2842,49.1816,71.46,73,42,2.71
405,Ust-Maya,RU,2021-01-24 22:37:06,60.4167,134.5333,-52.55,76,98,1.48
406,Galle,LK,2021-01-24 22:37:06,6.0367,80.217,72.84,86,78,5.75
407,Pishin,PK,2021-01-24 22:37:07,30.5803,66.9961,31.82,71,0,1.63
408,Kununurra,AU,2021-01-24 22:34:26,-15.7667,128.7333,77.0,100,100,1.79
409,Bonfim,BR,2021-01-24 22:37:07,3.0833,-59.95,82.4,78,40,11.5
410,Taybad,IR,2021-01-24 22:37:07,34.74,60.7756,32.76,77,0,1.7
411,Alberton,CA,2021-01-24 22:37:07,46.8168,-64.0654,30.2,93,100,14.97
412,Arzignano,IT,2021-01-24 22:37:07,45.5193,11.3386,37.0,70,0,3.0
413,Klamath Falls,US,2021-01-24 22:37:07,42.2249,-121.7817,32.0,93,90,4.61
414,Floresti,MD,2021-01-24 22:37:08,47.8933,28.3014,38.7,89,15,4.76
415,Sulangan,PH,2021-01-24 22:37:08,11.1373,123.7228,79.45,81,8,10.94
416,Lagos De Moreno,MX,2021-01-24 22:37:08,21.35,-101.9167,78.8,11,40,11.5
417,Provideniya,RU,2021-01-24 22:34:51,64.3833,-173.3,5.0,72,75,6.71
418,Jensen Beach,US,2021-01-24 22:32:44,27.2545,-80.2298,73.4,78,40,9.22
419,Nome,US,2021-01-24 22:37:08,64.5011,-165.4064,15.8,86,90,5.75
420,Bandundu,CD,2021-01-24 22:34:40,-3.3167,17.3667,71.87,88,100,0.81
421,Seddon,AU,2021-01-24 22:37:09,-37.8068,144.8916,91.99,23,96,16.11
422,Sharan,RU,2021-01-24 22:37:09,54.8167,54.0,30.45,98,100,14.85
423,Esmeralda,CU,2021-01-24 22:37:09,21.8525,-78.1169,80.6,61,20,11.5
424,Nishihara,JP,2021-01-24 22:37:09,26.1842,127.7558,64.4,82,75,5.75
425,Port Blair,IN,2021-01-24 22:35:38,11.6667,92.75,73.06,71,41,9.17
426,Jumla,NP,2021-01-24 22:37:10,29.2747,82.1838,30.83,59,0,4.72
427,Berbera,SO,2021-01-24 22:35:16,10.4396,45.0143,73.02,71,42,7.47
428,Bilma,NE,2021-01-24 22:35:06,18.6853,12.9164,60.19,25,0,8.37
429,Ulaanbaatar,MN,2021-01-24 22:34:09,47.9077,106.8832,-0.4,78,75,2.24
430,Berlevag,NO,2021-01-24 22:37:10,70.8578,29.0864,21.2,79,75,10.36
431,Yumen,CN,2021-01-24 22:37:10,40.2833,97.2,15.46,88,0,3.58
432,Umm Kaddadah,SD,2021-01-24 22:37:10,13.6017,26.6876,68.14,24,14,15.21
433,Qui Nhon,VN,2021-01-24 22:37:11,13.7667,109.2333,66.58,83,60,5.08
434,Sibut,CF,2021-01-24 22:37:11,5.718,19.0739,75.88,28,79,2.98
435,Araceli,PH,2021-01-24 22:37:11,10.5529,119.9913,81.63,81,4,16.51
436,Bhatkal,IN,2021-01-24 22:37:11,13.9667,74.5667,75.24,55,5,4.36
437,Yeppoon,AU,2021-01-24 22:37:12,-23.1333,150.7333,77.0,78,90,8.05
438,Marsh Harbour,BS,2021-01-24 22:37:12,26.5412,-77.0636,69.94,84,100,20.04
439,Amargosa,BR,2021-01-24 22:36:51,-13.0303,-39.6047,69.19,91,100,4.63
440,Labuan,MY,2021-01-24 22:35:01,5.2767,115.2417,75.2,94,20,5.12
441,Guaratinga,BR,2021-01-24 22:37:12,-16.5667,-39.5667,78.8,73,20,5.75
442,Lompoc,US,2021-01-24 22:35:31,34.6391,-120.4579,53.6,71,90,10.36
443,Rocha,UY,2021-01-24 22:34:51,-34.4833,-54.3333,71.04,87,0,7.02
444,Casselman,CA,2021-01-24 22:37:13,45.3168,-75.0826,10.4,61,16,5.75
445,Voh,NC,2021-01-24 22:37:13,-20.9667,164.7,82.29,70,76,7.67
446,Kristiansund,NO,2021-01-24 22:37:13,63.1115,7.732,30.2,69,2,3.44
447,Basar,IN,2021-01-24 22:37:13,27.9833,94.6667,50.83,89,79,2.35
448,Ixtapa,MX,2021-01-24 22:37:13,20.7,-105.2,75.2,73,20,13.8
449,Liwale,TZ,2021-01-24 22:37:14,-9.7667,37.9333,68.36,96,100,2.15
450,Batagay,RU,2021-01-24 22:37:14,67.6333,134.6333,-45.2,74,91,2.19
451,Klaksvik,FO,2021-01-24 22:34:22,62.2266,-6.589,35.6,75,20,25.32
452,Anadyr,RU,2021-01-24 22:35:07,64.75,177.4833,-18.4,76,0,4.47
453,North Bend,US,2021-01-24 22:36:03,43.4065,-124.2243,46.4,71,90,18.41
454,Erechim,BR,2021-01-24 22:37:14,-27.6342,-52.2739,75.2,78,75,11.5
455,Fortuna,US,2021-01-24 22:32:58,40.5982,-124.1573,46.0,100,90,19.57
456,Kruisfontein,ZA,2021-01-24 22:34:42,-34.0033,24.7314,64.0,85,55,3.0
457,Northam,GB,2021-01-24 22:37:15,51.0333,-4.2167,35.01,79,60,13.0
458,Lamu,KE,2021-01-24 22:37:15,-2.2717,40.902,76.57,87,51,10.18
459,Mojo,ET,2021-01-24 22:37:15,8.6,39.1167,56.03,50,1,5.79
460,Viransehir,TR,2021-01-24 22:37:15,37.2353,39.7631,37.62,69,51,5.28
461,Asau,RO,2021-01-24 22:35:40,46.4333,26.4,33.01,65,74,3.22
462,Banda Aceh,ID,2021-01-24 22:37:15,5.5577,95.3222,76.66,82,32,10.49
463,Dorogino,RU,2021-01-24 22:37:16,54.3598,83.3198,-43.04,81,34,5.73
464,Floro,NO,2021-01-24 22:37:16,61.5996,5.0328,35.6,69,0,8.05
465,Wanning,CN,2021-01-24 22:35:53,18.8003,110.3967,67.28,88,27,2.89
466,Husavik,IS,2021-01-24 22:35:05,66.0449,-17.3389,21.2,93,75,2.3
467,Yatou,CN,2021-01-24 22:37:16,37.15,122.3833,40.19,87,100,5.75
468,Kulhudhuffushi,MV,2021-01-24 22:37:16,6.6221,73.07,81.52,71,88,8.1
469,Paamiut,GL,2021-01-24 22:34:50,61.994,-49.6678,21.42,78,0,14.32
470,Boddam,GB,2021-01-24 22:37:17,57.4667,-1.7833,36.0,69,75,9.22
471,Constitucion,CL,2021-01-24 22:34:57,-35.3333,-72.4167,62.19,72,18,12.01
472,Isangel,VU,2021-01-24 22:35:03,-19.55,169.2667,77.0,94,90,16.02
473,Souillac,MU,2021-01-24 22:34:54,-20.5167,57.5167,77.0,88,75,3.87
474,Caravelas,BR,2021-01-24 22:35:14,-17.7125,-39.2481,77.77,79,99,7.27
475,Hobyo,SO,2021-01-24 22:34:25,5.3505,48.5268,76.68,69,89,20.2
476,Cayenne,GF,2021-01-24 22:35:21,4.9333,-52.3333,78.8,83,90,5.75
477,Quatre Cocos,MU,2021-01-24 22:34:38,-20.2078,57.7625,77.0,88,75,4.34
478,Lacdayan,PH,2021-01-24 22:37:18,13.6,122.5333,76.26,90,6,2.39
479,Qasigiannguit,GL,2021-01-24 22:37:18,68.8193,-51.1922,15.8,45,0,10.36
480,Buala,SB,2021-01-24 22:36:03,-8.145,159.5921,85.03,57,12,6.38
481,Arvika,SE,2021-01-24 22:37:18,59.6553,12.5852,30.2,100,90,3.44
482,Kerouane,GN,2021-01-24 22:37:18,9.2667,-9.0167,70.14,22,0,3.33
483,Saint John,CA,2021-01-24 22:33:22,45.2727,-66.0677,27.0,68,75,19.57
484,Winfield,US,2021-01-24 22:37:19,37.2398,-96.9956,39.2,93,90,10.36
485,Puerto Leguizamo,CO,2021-01-24 22:37:19,-0.1934,-74.7819,75.63,95,53,1.41
486,Porbandar,IN,2021-01-24 22:37:19,21.6422,69.6093,61.95,31,0,10.92
487,Praia,CV,2021-01-24 22:34:18,14.9215,-23.5087,69.8,78,0,16.11
488,Kampot,KH,2021-01-24 22:37:19,10.6167,104.1833,75.2,94,20,1.14
489,Mauriti,BR,2021-01-24 22:33:14,-7.3892,-38.7744,79.74,58,97,9.08
490,Epe,NG,2021-01-24 22:37:20,6.5841,3.9834,75.99,85,33,4.41
491,Botou,CN,2021-01-24 22:37:20,38.0667,116.5667,33.42,84,100,3.6
492,Coruripe,BR,2021-01-24 22:34:28,-10.1256,-36.1756,77.18,78,96,9.44
493,Teguise,ES,2021-01-24 22:37:20,29.0605,-13.564,64.4,82,0,13.8
494,Sola,VU,2021-01-24 22:35:15,-13.8833,167.55,82.4,94,90,14.61
495,Kentville,CA,2021-01-24 22:37:20,45.0835,-64.4988,28.4,80,100,10.36
496,Tucuma,BR,2021-01-24 22:37:21,-0.1833,-50.05,76.77,91,59,6.67
497,Jijiga,ET,2021-01-24 22:37:21,9.35,42.8,57.65,40,34,6.67
498,Gamba,GA,2021-01-24 22:35:48,-2.65,10.0,77.13,90,77,5.53
499,Gerash,IR,2021-01-24 22:37:21,27.6652,54.1371,48.2,46,0,4.61
500,Vieques,PR,2021-01-24 22:37:21,18.425,-65.8329,78.8,78,40,9.22
501,Nola,IT,2021-01-24 22:37:21,40.922,14.5329,51.01,78,27,5.73
502,San Miguel,SV,2021-01-24 22:37:22,13.4833,-88.1833,89.47,41,93,4.99
503,Sioux Lookout,CA,2021-01-24 22:37:22,50.1001,-91.917,1.4,78,75,11.5
504,Codrington,AU,2021-01-24 22:35:36,-38.2667,141.9667,73.54,44,97,6.58
505,Moa,CU,2021-01-24 22:37:22,20.6569,-74.9403,75.24,82,9,10.87
506,Alihe,CN,2021-01-24 22:37:22,50.5667,123.7167,-5.76,87,100,2.44
507,Xingyi,CN,2021-01-24 22:37:22,24.1877,102.817,42.1,88,0,2.28
508,Buy,RU,2021-01-24 22:37:22,58.4786,41.53,34.39,97,100,8.01
509,Barkhan,PK,2021-01-24 22:37:23,29.8977,69.5256,39.45,53,0,0.47
510,Acari,PE,2021-01-24 22:37:23,-15.4311,-74.6158,75.13,62,72,7.27
511,Norton Shores,US,2021-01-24 22:37:23,43.1689,-86.2639,30.99,69,90,6.91
512,Oktyabrskiy,RU,2021-01-24 22:35:08,54.4815,53.471,30.76,98,97,16.06
513,Paris,FR,2021-01-24 22:35:21,48.8534,2.3488,37.4,93,75,11.5
514,Hirara,JP,2021-01-24 22:35:27,24.8,125.2833,64.4,72,75,3.44
515,Marabba,SD,2021-01-24 22:37:23,12.35,32.1833,75.79,24,6,14.56
516,San Vicente,AR,2021-01-24 22:37:23,-26.6167,-54.1333,71.29,89,80,2.42
517,Abapo,BO,2021-01-24 22:37:24,-18.8333,-63.4667,73.89,74,99,5.68
518,Siddapur,IN,2021-01-24 22:37:24,14.3333,74.8833,65.43,52,0,4.99
519,Solnechnyy,RU,2021-01-24 22:35:43,50.7214,136.6319,-11.07,80,0,1.32
520,Buritama,BR,2021-01-24 22:37:24,-21.0661,-50.1472,74.17,84,83,8.05
521,Visnes,NO,2021-01-24 22:37:24,59.3556,5.2242,32.0,80,3,11.5
522,Susuman,RU,2021-01-24 22:37:24,62.7833,148.1667,-29.56,82,98,2.37
523,San Andres,CO,2021-01-24 22:37:25,12.5847,-81.7006,82.4,74,75,11.5
524,Katangli,RU,2021-01-24 22:37:25,51.7102,143.2326,-20.65,81,0,12.24
525,Vila Velha,BR,2021-01-24 22:37:25,-20.3297,-40.2925,78.8,69,20,5.75
526,Mersing,MY,2021-01-24 22:36:23,2.4312,103.8405,78.8,83,99,6.91
527,Sabanalarga,CO,2021-01-24 22:37:25,10.6296,-74.9206,82.4,74,0,13.8
528,Bonavista,CA,2021-01-24 22:37:25,48.6499,-53.1147,23.0,80,2,6.91
529,Zlobin,HR,2021-01-24 22:37:25,45.2924,14.6541,41.0,77,100,5.01
530,Opuwo,NA,2021-01-24 22:37:26,-18.0607,13.84,68.2,71,90,7.34
531,Rudnichnyy,RU,2021-01-24 22:37:26,59.617,52.4703,32.86,97,100,7.05
532,Arman,RU,2021-01-24 22:37:26,59.7,150.1667,-17.45,77,99,11.32
533,Tazovskiy,RU,2021-01-24 22:32:10,67.4667,78.7,-40.34,79,13,3.83
534,Sidney,AU,2021-01-24 22:36:20,-33.8679,151.2073,84.2,54,0,6.91
535,Khani,GE,2021-01-24 22:35:56,41.9563,42.9566,46.4,31,0,13.8
536,Qurayyat,SA,2021-01-24 22:37:26,31.3318,37.3428,39.2,48,0,9.22
537,Tual,ID,2021-01-24 22:34:41,-5.6667,132.75,84.18,75,89,11.61
538,Yulara,AU,2021-01-24 22:37:27,-25.2406,130.9889,80.6,65,4,10.36
539,Trenggalek,ID,2021-01-24 22:37:27,-8.05,111.7167,75.4,79,100,2.39
540,Taoudenni,ML,2021-01-24 22:37:27,22.6783,-3.9836,69.1,22,53,9.53
541,Shache,CN,2021-01-24 22:34:36,38.4167,77.2406,17.76,81,0,1.63
542,Yurimaguas,PE,2021-01-24 22:37:27,-5.9,-76.0833,80.71,77,95,2.86
543,Lukovetskiy,RU,2021-01-24 22:37:27,64.2956,41.9211,28.4,100,90,2.24
544,Saint Peter,BB,2021-01-24 22:37:28,13.25,-59.6167,78.8,73,40,12.66
545,Bang Saphan,TH,2021-01-24 22:37:28,11.2126,99.5117,72.18,93,64,2.77
546,Tamandare,BR,2021-01-24 22:37:28,-8.7597,-35.1047,78.04,81,84,10.63
547,Nyborg,DK,2021-01-24 22:37:28,55.3127,10.7896,36.0,95,100,3.0
548,Preobrazheniye,RU,2021-01-24 22:37:28,42.9019,133.9064,29.16,85,0,4.56
549,Goderich,CA,2021-01-24 22:35:51,43.7501,-81.7165,24.8,80,100,10.36
550,Ouadda,CF,2021-01-24 22:37:29,8.0777,22.4007,71.02,25,92,5.61
551,Soke,ML,2021-01-24 22:37:29,13.598,-5.9386,70.34,18,0,10.69
552,Porto Novo,BJ,2021-01-24 22:34:55,6.4965,2.6036,82.4,83,20,8.05
553,Isabela,PH,2021-01-24 22:37:29,6.7085,121.9711,75.2,94,40,1.14
554,Mitu,CO,2021-01-24 22:37:30,1.1983,-70.1733,74.46,97,98,2.19
555,Uruzgan,AF,2021-01-24 22:37:30,32.8333,66.0,31.44,72,0,2.55
556,Palmas Bellas,PA,2021-01-24 22:37:30,9.2319,-80.0867,81.0,75,44,14.0
557,Beringovskiy,RU,2021-01-24 22:35:08,63.05,179.3167,-2.49,90,86,14.18
558,Balkanabat,TM,2021-01-24 22:37:30,39.5108,54.3671,36.54,69,0,5.95
559,Hami,CN,2021-01-24 22:34:40,42.8,93.45,17.28,84,20,6.64
560,Wajima,JP,2021-01-24 22:37:30,37.4,136.9,45.48,65,5,8.3
561,Sangar,RU,2021-01-24 22:37:31,63.9242,127.4739,-57.17,55,74,3.56
562,Kaputa,ZM,2021-01-24 22:35:28,-8.4689,29.6619,68.94,85,100,5.79
563,Pacific Grove,US,2021-01-24 22:36:06,36.6177,-121.9166,53.01,76,90,8.05
564,Khiri Mat,TH,2021-01-24 22:37:31,16.8333,99.8,73.99,99,0,3.44
565,Erenhot,CN,2021-01-24 22:33:12,43.6475,111.9767,18.97,96,100,17.07
566,Puerto Madryn,AR,2021-01-24 22:37:31,-42.7692,-65.0385,76.32,58,9,10.45
